word,count,cum_ratio
#,63,0.416033
#,63,0.416077
#,63,0.416121
#,63,0.416166
#,63,0.416210
#,63,0.416254
#,63,0.416298
#,63,0.416343
#,63,0.416387
#,63,0.416431
#,63,0.416476
#,63,0.416520
#,63,0.416564
#,63,0.416608
#,63,0.416653
#,63,0.416697
#,63,0.416741
#,63,0.416786
#,63,0.416830
#,63,0.416874
#,63,0.416918
#,63,0.416963
#,63,0.417007
#,62,0.417050
#,62,0.417094
#,62,0.417138
#,62,0.417181
#,62,0.417225
#,62,0.417268
#,62,0.417312
#,62,0.417356
#,62,0.417399
#,62,0.417443
#,62,0.417486
#,62,0.417530
#,62,0.417573
#,62,0.417617
#,62,0.417661
#,62,0.417704
#,62,0.417748
#,62,0.417791
#,62,0.417835
#,62,0.417878
#,62,0.417922
#,62,0.417966
#,62,0.418009
#,62,0.418053
#,62,0.418096
#,62,0.418140
#,62,0.418183
#,62,0.418227
#,62,0.418271
#,62,0.418314
#,62,0.418358
#,62,0.418401
#,62,0.418445
#,61,0.418488
#,61,0.418531
#,61,0.418574
#,61,0.418616
#,61,0.418659
#,61,0.418702
#,61,0.418745
#,61,0.418788
#,61,0.418831
#,61,0.418874
#,61,0.418917
#,61,0.418959
#,61,0.419002
#,61,0.419045
#,61,0.419088
#,61,0.419131
#,61,0.419174
#,61,0.419217
#,61,0.419260
#,61,0.419302
#,61,0.419345
#,61,0.419388
#,61,0.419431
#,61,0.419474
#,61,0.419517
#,61,0.419560
#,61,0.419603
#,61,0.419645
#,61,0.419688
#,61,0.419731
#,61,0.419774
#,61,0.419817
#,61,0.419860
#,61,0.419903
#,61,0.419946
#,61,0.419988
#,61,0.420031
#,61,0.420074
#,61,0.420117
#,61,0.420160
#,61,0.420203
#,61,0.420246
#,61,0.420289
#,61,0.420331
#,61,0.420374
#,61,0.420417
#,61,0.420460
#,61,0.420503
#,60,0.420545
#,60,0.420587
#,60,0.420629
#,60,0.420672
#,60,0.420714
#,60,0.420756
#,60,0.420798
#,60,0.420840
#,60,0.420882
#,60,0.420925
#,60,0.420967
#,60,0.421009
#,60,0.421051
#,60,0.421093
#,60,0.421135
#,60,0.421178
#,60,0.421220
#,60,0.421262
#,60,0.421304
#,60,0.421346
#,60,0.421388
#,60,0.421431
#,60,0.421473
#,60,0.421515
#,60,0.421557
#,60,0.421599
#,60,0.421642
#,60,0.421684
#,60,0.421726
#,60,0.421768
#,60,0.421810
#,60,0.421852
#,60,0.421895
#,60,0.421937
#,60,0.421979
#,60,0.422021
#,60,0.422063
#,60,0.422105
#,60,0.422148
#,59,0.422189
#,59,0.422231
#,59,0.422272
#,59,0.422313
#,59,0.422355
#,59,0.422396
#,59,0.422438
#,59,0.422479
#,59,0.422521
#,59,0.422562
#,59,0.422604
#,59,0.422645
#,59,0.422687
#,59,0.422728
#,59,0.422770
#,59,0.422811
#,59,0.422853
#,59,0.422894
#,59,0.422935
#,59,0.422977
#,59,0.423018
#,59,0.423060
#,59,0.423101
#,59,0.423143
#,59,0.423184
#,59,0.423226
#,59,0.423267
#,59,0.423309
#,59,0.423350
#,59,0.423392
#,59,0.423433
#,59,0.423475
#,59,0.423516
#,59,0.423557
#,59,0.423599
#,59,0.423640
#,59,0.423682
#,59,0.423723
#,59,0.423765
#,59,0.423806
#,59,0.423848
#,59,0.423889
#,59,0.423931
#,59,0.423972
#,59,0.424014
#,59,0.424055
#,59,0.424097
#,59,0.424138
#,58,0.424179
#,58,0.424220
#,58,0.424260
#,58,0.424301
#,58,0.424342
#,58,0.424383
#,58,0.424423
#,58,0.424464
#,58,0.424505
#,58,0.424546
#,58,0.424586
#,58,0.424627
#,58,0.424668
#,58,0.424709
#,58,0.424750
#,58,0.424790
#,58,0.424831
#,58,0.424872
#,58,0.424913
#,58,0.424953
#,58,0.424994
#,58,0.425035
#,58,0.425076
#,58,0.425116
#,58,0.425157
#,58,0.425198
#,58,0.425239
#,58,0.425279
#,58,0.425320
#,58,0.425361
#,58,0.425402
#,58,0.425443
#,58,0.425483
#,58,0.425524
#,58,0.425565
#,58,0.425606
#,58,0.425646
#,58,0.425687
#,58,0.425728
#,58,0.425769
#,58,0.425809
#,58,0.425850
#,58,0.425891
#,58,0.425932
#,58,0.425972
#,58,0.426013
#,58,0.426054
#,58,0.426095
#,58,0.426136
#,58,0.426176
#,58,0.426217
#,58,0.426258
#,58,0.426299
#,58,0.426339
#,57,0.426379
#,57,0.426419
#,57,0.426460
#,57,0.426500
#,57,0.426540
#,57,0.426580
#,57,0.426620
#,57,0.426660
#,57,0.426700
#,57,0.426740
#,57,0.426780
#,57,0.426820
#,57,0.426860
#,57,0.426900
#,57,0.426940
#,57,0.426980
#,57,0.427020
#,57,0.427060
#,57,0.427101
#,57,0.427141
#,57,0.427181
#,57,0.427221
#,57,0.427261
#,57,0.427301
#,57,0.427341
#,57,0.427381
#,57,0.427421
#,57,0.427461
#,57,0.427501
#,57,0.427541
#,57,0.427581
#,57,0.427621
#,57,0.427661
#,57,0.427701
#,57,0.427742
#,57,0.427782
#,57,0.427822
#,57,0.427862
#,57,0.427902
#,57,0.427942
#,57,0.427982
#,57,0.428022
#,57,0.428062
#,57,0.428102
#,57,0.428142
#,57,0.428182
#,57,0.428222
#,57,0.428262
#,57,0.428302
#,57,0.428342
#,57,0.428383
#,57,0.428423
#,57,0.428463
#,57,0.428503
#,57,0.428543
#,57,0.428583
#,57,0.428623
#,57,0.428663
#,57,0.428703
#,57,0.428743
#,57,0.428783
#,57,0.428823
#,57,0.428863
#,57,0.428903
#,57,0.428943
#,57,0.428984
#,57,0.429024
#,57,0.429064
#,57,0.429104
#,57,0.429144
#,57,0.429184
#,57,0.429224
#,57,0.429264
#,57,0.429304
#,57,0.429344
#,57,0.429384
#,57,0.429424
#,57,0.429464
#,57,0.429504
#,57,0.429544
#,57,0.429584
#,57,0.429625
#,57,0.429665
#,57,0.429705
#,57,0.429745
#,57,0.429785
#,57,0.429825
#,57,0.429865
#,57,0.429905
#,57,0.429945
#,57,0.429985
#,57,0.430025
#,57,0.430065
#,56,0.430105
#,56,0.430144
#,56,0.430183
#,56,0.430223
#,56,0.430262
#,56,0.430301
#,56,0.430341
#,56,0.430380
#,56,0.430419
#,56,0.430459
#,56,0.430498
#,56,0.430538
#,56,0.430577
#,56,0.430616
#,56,0.430656
#,56,0.430695
#,56,0.430734
#,56,0.430774
#,56,0.430813
#,56,0.430852
#,56,0.430892
#,56,0.430931
#,56,0.430970
#,56,0.431010
#,56,0.431049
#,56,0.431089
#,56,0.431128
#,56,0.431167
#,56,0.431207
#,56,0.431246
#,56,0.431285
#,56,0.431325
#,56,0.431364
#,56,0.431403
#,56,0.431443
#,56,0.431482
#,56,0.431521
#,56,0.431561
#,56,0.431600
#,56,0.431640
#,56,0.431679
#,56,0.431718
#,56,0.431758
#,56,0.431797
#,56,0.431836
#,56,0.431876
#,56,0.431915
#,56,0.431954
#,56,0.431994
#,56,0.432033
#,56,0.432073
#,56,0.432112
#,56,0.432151
#,56,0.432191
#,56,0.432230
#,56,0.432269
#,56,0.432309
#,56,0.432348
#,56,0.432387
#,56,0.432427
#,56,0.432466
#,56,0.432505
#,56,0.432545
#,56,0.432584
#,56,0.432624
#,56,0.432663
#,56,0.432702
#,56,0.432742
#,56,0.432781
#,56,0.432820
#,56,0.432860
#,56,0.432899
#,56,0.432938
#,56,0.432978
#,56,0.433017
#,56,0.433057
#,56,0.433096
#,56,0.433135
#,56,0.433175
#,56,0.433214
#,56,0.433253
#,56,0.433293
#,56,0.433332
#,56,0.433371
#,56,0.433411
#,56,0.433450
#,56,0.433489
#,56,0.433529
#,56,0.433568
#,56,0.433608
#,56,0.433647
#,56,0.433686
#,56,0.433726
#,56,0.433765
#,56,0.433804
#,56,0.433844
#,56,0.433883
#,56,0.433922
#,56,0.433962
#,56,0.434001
#,56,0.434041
#,56,0.434080
#,56,0.434119
#,56,0.434159
#,56,0.434198
#,56,0.434237
#,56,0.434277
#,56,0.434316
#,56,0.434355
#,56,0.434395
#,56,0.434434
#,56,0.434473
#,56,0.434513
#,56,0.434552
#,56,0.434592
#,55,0.434630
#,55,0.434669
#,55,0.434708
#,55,0.434746
#,55,0.434785
#,55,0.434823
#,55,0.434862
#,55,0.434901
#,55,0.434939
#,55,0.434978
#,55,0.435017
#,55,0.435055
#,55,0.435094
#,55,0.435133
#,55,0.435171
#,55,0.435210
#,55,0.435249
#,55,0.435287
#,55,0.435326
#,55,0.435365
#,55,0.435403
#,55,0.435442
#,55,0.435481
#,55,0.435519
#,55,0.435558
#,55,0.435597
#,55,0.435635
#,55,0.435674
#,55,0.435713
#,55,0.435751
#,55,0.435790
#,55,0.435829
#,55,0.435867
#,55,0.435906
#,55,0.435945
#,55,0.435983
#,55,0.436022
#,55,0.436061
#,55,0.436099
#,55,0.436138
#,55,0.436176
#,55,0.436215
#,55,0.436254
#,55,0.436292
#,55,0.436331
#,55,0.436370
#,55,0.436408
#,55,0.436447
#,55,0.436486
#,55,0.436524
#,55,0.436563
#,55,0.436602
#,55,0.436640
#,55,0.436679
#,55,0.436718
#,55,0.436756
#,55,0.436795
#,55,0.436834
#,55,0.436872
#,55,0.436911
#,55,0.436950
#,55,0.436988
#,55,0.437027
#,55,0.437066
#,55,0.437104
#,55,0.437143
#,55,0.437182
#,55,0.437220
#,55,0.437259
#,55,0.437298
#,55,0.437336
#,55,0.437375
#,55,0.437414
#,55,0.437452
#,55,0.437491
#,55,0.437529
#,55,0.437568
#,55,0.437607
#,55,0.437645
#,55,0.437684
#,55,0.437723
#,55,0.437761
#,55,0.437800
#,55,0.437839
#,55,0.437877
#,55,0.437916
#,55,0.437955
#,55,0.437993
#,55,0.438032
#,55,0.438071
#,55,0.438109
#,55,0.438148
#,55,0.438187
#,55,0.438225
#,55,0.438264
#,55,0.438303
#,55,0.438341
#,55,0.438380
#,55,0.438419
#,55,0.438457
#,55,0.438496
#,55,0.438535
#,55,0.438573
#,55,0.438612
#,55,0.438651
#,55,0.438689
#,55,0.438728
#,55,0.438766
#,55,0.438805
#,55,0.438844
#,55,0.438882
#,55,0.438921
#,55,0.438960
#,55,0.438998
#,55,0.439037
#,55,0.439076
#,55,0.439114
#,55,0.439153
#,55,0.439192
#,55,0.439230
#,55,0.439269
#,55,0.439308
#,55,0.439346
#,55,0.439385
#,55,0.439424
#,55,0.439462
#,55,0.439501
#,55,0.439540
#,54,0.439578
#,54,0.439616
#,54,0.439653
#,54,0.439691
#,54,0.439729
#,54,0.439767
#,54,0.439805
#,54,0.439843
#,54,0.439881
#,54,0.439919
#,54,0.439957
#,54,0.439995
#,54,0.440033
#,54,0.440071
#,54,0.440109
#,54,0.440147
#,54,0.440185
#,54,0.440223
#,54,0.440261
#,54,0.440299
#,54,0.440337
#,54,0.440375
#,54,0.440413
#,54,0.440451
#,54,0.440488
#,54,0.440526
#,54,0.440564
#,54,0.440602
#,54,0.440640
#,54,0.440678
#,54,0.440716
#,54,0.440754
#,54,0.440792
#,54,0.440830
#,54,0.440868
#,54,0.440906
#,54,0.440944
#,54,0.440982
#,54,0.441020
#,54,0.441058
#,54,0.441096
#,54,0.441134
#,54,0.441172
#,54,0.441210
#,54,0.441248
#,54,0.441286
#,54,0.441323
#,54,0.441361
#,54,0.441399
#,54,0.441437
#,54,0.441475
#,54,0.441513
#,54,0.441551
#,54,0.441589
#,54,0.441627
#,54,0.441665
#,54,0.441703
#,54,0.441741
#,54,0.441779
#,54,0.441817
#,54,0.441855
#,54,0.441893
#,54,0.441931
#,54,0.441969
#,54,0.442007
#,54,0.442045
#,54,0.442083
#,54,0.442121
#,54,0.442158
#,54,0.442196
#,54,0.442234
#,54,0.442272
#,54,0.442310
#,54,0.442348
#,54,0.442386
#,54,0.442424
#,54,0.442462
#,54,0.442500
#,54,0.442538
#,54,0.442576
#,54,0.442614
#,54,0.442652
#,54,0.442690
#,54,0.442728
#,54,0.442766
#,54,0.442804
#,54,0.442842
#,54,0.442880
#,54,0.442918
#,54,0.442955
#,54,0.442993
#,54,0.443031
#,54,0.443069
#,54,0.443107
#,54,0.443145
#,54,0.443183
#,54,0.443221
#,54,0.443259
#,54,0.443297
#,54,0.443335
#,54,0.443373
#,54,0.443411
#,54,0.443449
#,54,0.443487
#,54,0.443525
#,54,0.443563
#,54,0.443601
#,54,0.443639
#,54,0.443677
#,54,0.443715
#,54,0.443753
#,54,0.443790
#,54,0.443828
#,54,0.443866
#,54,0.443904
#,54,0.443942
#,54,0.443980
#,54,0.444018
#,54,0.444056
#,54,0.444094
#,54,0.444132
#,54,0.444170
#,54,0.444208
#,54,0.444246
#,54,0.444284
#,54,0.444322
#,54,0.444360
#,54,0.444398
#,54,0.444436
#,54,0.444474
#,54,0.444512
#,54,0.444550
#,54,0.444588
#,54,0.444625
#,54,0.444663
#,54,0.444701
#,54,0.444739
#,54,0.444777
#,54,0.444815
#,54,0.444853
#,54,0.444891
#,54,0.444929
#,54,0.444967
#,54,0.445005
#,54,0.445043
#,54,0.445081
#,54,0.445119
#,54,0.445157
#,54,0.445195
#,54,0.445233
#,54,0.445271
#,54,0.445309
#,54,0.445347
#,54,0.445385
#,54,0.445423
#,54,0.445460
#,54,0.445498
#,54,0.445536
#,54,0.445574
#,54,0.445612
#,54,0.445650
#,54,0.445688
#,54,0.445726
#,54,0.445764
#,54,0.445802
#,54,0.445840
#,54,0.445878
#,54,0.445916
#,54,0.445954
#,54,0.445992
#,54,0.446030
#,54,0.446068
#,54,0.446106
#,54,0.446144
#,54,0.446182
#,54,0.446220
#,54,0.446257
#,54,0.446295
#,54,0.446333
#,54,0.446371
#,54,0.446409
#,54,0.446447
#,54,0.446485
#,54,0.446523
#,54,0.446561
#,54,0.446599
#,53,0.446636
#,53,0.446674
#,53,0.446711
#,53,0.446748
#,53,0.446785
#,53,0.446823
#,53,0.446860
#,53,0.446897
#,53,0.446934
#,53,0.446972
#,53,0.447009
#,53,0.447046
#,53,0.447083
#,53,0.447121
#,53,0.447158
#,53,0.447195
#,53,0.447232
#,53,0.447270
#,53,0.447307
#,53,0.447344
#,53,0.447381
#,53,0.447419
#,53,0.447456
#,53,0.447493
#,53,0.447530
#,53,0.447568
#,53,0.447605
#,53,0.447642
#,53,0.447679
#,53,0.447717
#,53,0.447754
#,53,0.447791
#,53,0.447828
#,53,0.447866
#,53,0.447903
#,53,0.447940
#,53,0.447977
#,53,0.448015
#,53,0.448052
#,53,0.448089
#,53,0.448126
#,53,0.448164
#,53,0.448201
#,53,0.448238
#,53,0.448275
#,53,0.448313
#,53,0.448350
#,53,0.448387
#,53,0.448424
#,53,0.448462
#,53,0.448499
#,53,0.448536
#,53,0.448573
#,53,0.448611
#,53,0.448648
#,53,0.448685
#,53,0.448722
#,53,0.448760
#,53,0.448797
#,53,0.448834
#,53,0.448871
#,53,0.448909
#,53,0.448946
#,53,0.448983
#,53,0.449020
#,53,0.449058
#,53,0.449095
#,53,0.449132
#,53,0.449169
#,53,0.449207
#,53,0.449244
#,53,0.449281
#,53,0.449318
#,53,0.449356
#,53,0.449393
#,53,0.449430
#,53,0.449467
#,53,0.449505
#,53,0.449542
#,53,0.449579
#,53,0.449616
#,53,0.449654
#,53,0.449691
#,53,0.449728
#,53,0.449765
#,53,0.449803
#,53,0.449840
#,53,0.449877
#,53,0.449914
#,53,0.449952
#,53,0.449989
#,53,0.450026
#,53,0.450063
#,53,0.450101
#,53,0.450138
#,53,0.450175
#,53,0.450212
#,53,0.450250
#,53,0.450287
#,53,0.450324
#,53,0.450361
#,53,0.450399
#,53,0.450436
#,53,0.450473
#,53,0.450510
#,53,0.450548
#,53,0.450585
#,53,0.450622
#,53,0.450659
#,53,0.450697
#,53,0.450734
#,53,0.450771
#,53,0.450808
#,53,0.450846
#,53,0.450883
#,53,0.450920
#,53,0.450957
#,53,0.450995
#,53,0.451032
#,53,0.451069
#,53,0.451106
#,53,0.451144
#,53,0.451181
#,53,0.451218
#,53,0.451255
#,53,0.451293
#,53,0.451330
#,53,0.451367
#,53,0.451404
#,53,0.451442
#,53,0.451479
#,53,0.451516
#,53,0.451553
#,53,0.451591
#,53,0.451628
#,53,0.451665
#,53,0.451702
#,53,0.451740
#,53,0.451777
#,53,0.451814
#,53,0.451851
#,53,0.451889
#,53,0.451926
#,53,0.451963
#,53,0.452000
#,53,0.452038
#,53,0.452075
#,53,0.452112
#,53,0.452149
#,53,0.452187
#,53,0.452224
#,53,0.452261
#,53,0.452299
#,53,0.452336
#,53,0.452373
#,53,0.452410
#,53,0.452448
#,53,0.452485
#,53,0.452522
#,53,0.452559
#,53,0.452597
#,53,0.452634
#,53,0.452671
#,53,0.452708
#,53,0.452746
#,53,0.452783
#,53,0.452820
#,53,0.452857
#,53,0.452895
#,53,0.452932
#,53,0.452969
#,53,0.453006
#,53,0.453044
#,53,0.453081
#,53,0.453118
#,53,0.453155
#,53,0.453193
#,53,0.453230
#,53,0.453267
#,53,0.453304
#,53,0.453342
#,53,0.453379
#,53,0.453416
#,53,0.453453
#,52,0.453490
#,52,0.453526
#,52,0.453563
#,52,0.453599
#,52,0.453636
#,52,0.453673
#,52,0.453709
#,52,0.453746
#,52,0.453782
#,52,0.453819
#,52,0.453855
#,52,0.453892
#,52,0.453928
#,52,0.453965
#,52,0.454002
#,52,0.454038
#,52,0.454075
#,52,0.454111
#,52,0.454148
#,52,0.454184
#,52,0.454221
#,52,0.454257
#,52,0.454294
#,52,0.454330
#,52,0.454367
#,52,0.454404
#,52,0.454440
#,52,0.454477
#,52,0.454513
#,52,0.454550
#,52,0.454586
#,52,0.454623
#,52,0.454659
#,52,0.454696
#,52,0.454732
#,52,0.454769
#,52,0.454806
#,52,0.454842
#,52,0.454879
#,52,0.454915
#,52,0.454952
#,52,0.454988
#,52,0.455025
#,52,0.455061
#,52,0.455098
#,52,0.455135
#,52,0.455171
#,52,0.455208
#,52,0.455244
#,52,0.455281
#,52,0.455317
#,52,0.455354
#,52,0.455390
#,52,0.455427
#,52,0.455463
#,52,0.455500
#,52,0.455537
#,52,0.455573
#,52,0.455610
#,52,0.455646
#,52,0.455683
#,52,0.455719
#,52,0.455756
#,52,0.455792
#,52,0.455829
#,52,0.455865
#,52,0.455902
#,52,0.455939
#,52,0.455975
#,52,0.456012
#,52,0.456048
#,52,0.456085
#,52,0.456121
#,52,0.456158
#,52,0.456194
#,52,0.456231
#,52,0.456268
#,52,0.456304
#,52,0.456341
#,52,0.456377
#,52,0.456414
#,52,0.456450
#,52,0.456487
#,52,0.456523
#,52,0.456560
#,52,0.456596
#,52,0.456633
#,52,0.456670
#,52,0.456706
#,52,0.456743
#,52,0.456779
#,52,0.456816
#,52,0.456852
#,52,0.456889
#,52,0.456925
#,52,0.456962
#,52,0.456998
#,52,0.457035
#,52,0.457072
#,52,0.457108
#,52,0.457145
#,52,0.457181
#,52,0.457218
#,52,0.457254
#,52,0.457291
#,52,0.457327
#,52,0.457364
#,52,0.457401
#,52,0.457437
#,52,0.457474
#,52,0.457510
#,52,0.457547
#,52,0.457583
#,52,0.457620
#,52,0.457656
#,52,0.457693
#,52,0.457729
#,52,0.457766
#,52,0.457803
#,52,0.457839
#,52,0.457876
#,52,0.457912
#,52,0.457949
#,52,0.457985
#,52,0.458022
#,52,0.458058
#,52,0.458095
#,52,0.458131
#,52,0.458168
#,52,0.458205
#,52,0.458241
#,52,0.458278
#,52,0.458314
#,52,0.458351
#,52,0.458387
#,52,0.458424
#,52,0.458460
#,52,0.458497
#,52,0.458533
#,52,0.458570
#,52,0.458607
#,52,0.458643
#,52,0.458680
#,52,0.458716
#,52,0.458753
#,52,0.458789
#,52,0.458826
#,52,0.458862
#,52,0.458899
#,52,0.458936
#,52,0.458972
#,52,0.459009
#,52,0.459045
#,52,0.459082
#,52,0.459118
#,52,0.459155
#,52,0.459191
#,52,0.459228
#,52,0.459264
#,52,0.459301
#,52,0.459338
#,52,0.459374
#,52,0.459411
#,52,0.459447
#,52,0.459484
#,52,0.459520
#,52,0.459557
#,52,0.459593
#,52,0.459630
#,52,0.459666
#,52,0.459703
#,52,0.459740
#,52,0.459776
#,52,0.459813
#,52,0.459849
#,52,0.459886
#,52,0.459922
#,52,0.459959
#,52,0.459995
#,52,0.460032
#,52,0.460069
#,52,0.460105
#,52,0.460142
#,52,0.460178
#,52,0.460215
#,52,0.460251
#,52,0.460288
#,52,0.460324
#,52,0.460361
#,52,0.460397
#,52,0.460434
#,52,0.460471
#,52,0.460507
#,52,0.460544
#,52,0.460580
#,52,0.460617
#,52,0.460653
#,52,0.460690
#,52,0.460726
#,52,0.460763
#,52,0.460799
#,52,0.460836
#,52,0.460873
#,52,0.460909
#,52,0.460946
#,52,0.460982
#,52,0.461019
#,52,0.461055
#,51,0.461091
#,51,0.461127
#,51,0.461163
#,51,0.461199
#,51,0.461235
#,51,0.461270
#,51,0.461306
#,51,0.461342
#,51,0.461378
#,51,0.461414
#,51,0.461450
#,51,0.461485
#,51,0.461521
#,51,0.461557
#,51,0.461593
#,51,0.461629
#,51,0.461665
#,51,0.461701
#,51,0.461736
#,51,0.461772
#,51,0.461808
#,51,0.461844
#,51,0.461880
#,51,0.461916
#,51,0.461951
#,51,0.461987
#,51,0.462023
#,51,0.462059
#,51,0.462095
#,51,0.462131
#,51,0.462167
#,51,0.462202
#,51,0.462238
#,51,0.462274
#,51,0.462310
#,51,0.462346
#,51,0.462382
#,51,0.462417
#,51,0.462453
#,51,0.462489
#,51,0.462525
#,51,0.462561
#,51,0.462597
#,51,0.462633
#,51,0.462668
#,51,0.462704
#,51,0.462740
#,51,0.462776
#,51,0.462812
#,51,0.462848
#,51,0.462883
#,51,0.462919
#,51,0.462955
#,51,0.462991
#,51,0.463027
#,51,0.463063
#,51,0.463099
#,51,0.463134
#,51,0.463170
#,51,0.463206
#,51,0.463242
#,51,0.463278
#,51,0.463314
#,51,0.463349
#,51,0.463385
#,51,0.463421
#,51,0.463457
#,51,0.463493
#,51,0.463529
#,51,0.463565
#,51,0.463600
#,51,0.463636
#,51,0.463672
#,51,0.463708
#,51,0.463744
#,51,0.463780
#,51,0.463815
#,51,0.463851
#,51,0.463887
#,51,0.463923
#,51,0.463959
#,51,0.463995
#,51,0.464031
#,51,0.464066
#,51,0.464102
#,51,0.464138
#,51,0.464174
#,51,0.464210
#,51,0.464246
#,51,0.464281
#,51,0.464317
#,51,0.464353
#,51,0.464389
#,51,0.464425
#,51,0.464461
#,51,0.464496
#,51,0.464532
#,51,0.464568
#,51,0.464604
#,51,0.464640
#,51,0.464676
#,51,0.464712
#,51,0.464747
#,51,0.464783
#,51,0.464819
#,51,0.464855
#,51,0.464891
#,51,0.464927
#,51,0.464962
#,51,0.464998
#,51,0.465034
#,51,0.465070
#,51,0.465106
#,51,0.465142
#,51,0.465178
#,51,0.465213
#,51,0.465249
#,51,0.465285
#,51,0.465321
#,51,0.465357
#,51,0.465393
#,51,0.465428
#,51,0.465464
#,51,0.465500
#,51,0.465536
#,51,0.465572
#,51,0.465608
#,51,0.465644
#,51,0.465679
#,51,0.465715
#,51,0.465751
#,51,0.465787
#,51,0.465823
#,51,0.465859
#,51,0.465894
#,51,0.465930
#,51,0.465966
#,51,0.466002
#,51,0.466038
#,51,0.466074
#,51,0.466110
#,51,0.466145
#,51,0.466181
#,51,0.466217
#,51,0.466253
#,51,0.466289
#,51,0.466325
#,51,0.466360
#,51,0.466396
#,51,0.466432
#,51,0.466468
#,51,0.466504
#,51,0.466540
#,51,0.466576
#,51,0.466611
#,51,0.466647
#,51,0.466683
#,51,0.466719
#,51,0.466755
#,51,0.466791
#,51,0.466826
#,51,0.466862
#,51,0.466898
#,51,0.466934
#,51,0.466970
#,51,0.467006
#,51,0.467042
#,51,0.467077
#,51,0.467113
#,51,0.467149
#,51,0.467185
#,51,0.467221
#,51,0.467257
#,51,0.467292
#,51,0.467328
#,51,0.467364
#,51,0.467400
#,51,0.467436
#,51,0.467472
#,51,0.467508
#,51,0.467543
#,51,0.467579
#,51,0.467615
#,51,0.467651
#,51,0.467687
#,51,0.467723
#,51,0.467758
#,51,0.467794
#,51,0.467830
#,51,0.467866
#,51,0.467902
#,51,0.467938
#,51,0.467974
#,51,0.468009
#,51,0.468045
#,51,0.468081
#,51,0.468117
#,51,0.468153
#,51,0.468189
#,51,0.468224
#,51,0.468260
#,51,0.468296
#,51,0.468332
#,51,0.468368
#,51,0.468404
#,51,0.468439
#,51,0.468475
#,51,0.468511
#,51,0.468547
#,51,0.468583
#,51,0.468619
#,51,0.468655
#,51,0.468690
#,51,0.468726
#,51,0.468762
#,51,0.468798
#,51,0.468834
#,51,0.468870
#,51,0.468905
#,51,0.468941
#,51,0.468977
#,51,0.469013
#,51,0.469049
#,51,0.469085
#,51,0.469121
#,51,0.469156
#,51,0.469192
#,51,0.469228
#,51,0.469264
#,51,0.469300
#,51,0.469336
#,51,0.469371
#,51,0.469407
#,51,0.469443
#,51,0.469479
#,51,0.469515
#,51,0.469551
#,51,0.469587
#,51,0.469622
#,51,0.469658
#,51,0.469694
#,51,0.469730
#,51,0.469766
#,51,0.469802
#,51,0.469837
#,51,0.469873
#,51,0.469909
#,51,0.469945
#,51,0.469981
#,51,0.470017
#,51,0.470053
#,51,0.470088
#,51,0.470124
#,51,0.470160
#,51,0.470196
#,51,0.470232
#,51,0.470268
#,51,0.470303
#,51,0.470339
#,51,0.470375
#,51,0.470411
#,51,0.470447
#,51,0.470483
#,51,0.470519
#,51,0.470554
#,51,0.470590
#,50,0.470625
#,50,0.470661
#,50,0.470696
#,50,0.470731
#,50,0.470766
#,50,0.470801
#,50,0.470836
#,50,0.470871
#,50,0.470907
#,50,0.470942
#,50,0.470977
#,50,0.471012
#,50,0.471047
#,50,0.471082
#,50,0.471117
#,50,0.471153
#,50,0.471188
#,50,0.471223
#,50,0.471258
#,50,0.471293
#,50,0.471328
#,50,0.471363
#,50,0.471398
#,50,0.471434
#,50,0.471469
#,50,0.471504
#,50,0.471539
#,50,0.471574
#,50,0.471609
#,50,0.471644
#,50,0.471680
#,50,0.471715
#,50,0.471750
#,50,0.471785
#,50,0.471820
#,50,0.471855
#,50,0.471890
#,50,0.471926
#,50,0.471961
#,50,0.471996
#,50,0.472031
#,50,0.472066
#,50,0.472101
#,50,0.472136
#,50,0.472172
#,50,0.472207
#,50,0.472242
#,50,0.472277
#,50,0.472312
#,50,0.472347
#,50,0.472382
#,50,0.472418
#,50,0.472453
#,50,0.472488
#,50,0.472523
#,50,0.472558
#,50,0.472593
#,50,0.472628
#,50,0.472664
#,50,0.472699
#,50,0.472734
#,50,0.472769
#,50,0.472804
#,50,0.472839
#,50,0.472874
#,50,0.472910
#,50,0.472945
#,50,0.472980
#,50,0.473015
#,50,0.473050
#,50,0.473085
#,50,0.473120
#,50,0.473156
#,50,0.473191
#,50,0.473226
#,50,0.473261
#,50,0.473296
#,50,0.473331
#,50,0.473366
#,50,0.473402
#,50,0.473437
#,50,0.473472
#,50,0.473507
#,50,0.473542
#,50,0.473577
#,50,0.473612
#,50,0.473648
#,50,0.473683
#,50,0.473718
#,50,0.473753
#,50,0.473788
#,50,0.473823
#,50,0.473858
#,50,0.473894
#,50,0.473929
#,50,0.473964
#,50,0.473999
#,50,0.474034
#,50,0.474069
#,50,0.474104
#,50,0.474140
#,50,0.474175
#,50,0.474210
#,50,0.474245
#,50,0.474280
#,50,0.474315
#,50,0.474350
#,50,0.474386
#,50,0.474421
#,50,0.474456
#,50,0.474491
#,50,0.474526
#,50,0.474561
#,50,0.474596
#,50,0.474632
#,50,0.474667
#,50,0.474702
#,50,0.474737
#,50,0.474772
#,50,0.474807
#,50,0.474842
#,50,0.474878
#,50,0.474913
#,50,0.474948
#,50,0.474983
#,50,0.475018
#,50,0.475053
#,50,0.475088
#,50,0.475124
